time, sound
3327, 15.0682
3328, -7.20455
3329, 4.70455
3330, 2.93333
3331, -10.4545
3332, 6.5
3333, -2.04545
3334, -2.40909
3335, 5.5
3336, 7.75
3337, -28.6136
3338, 34.4318
3339, -11.7045
3340, -9.75556
3341, 10.0909
3342, 4.11364
3343, -19.6136
3344, 9.65909
3345, -10.8864
3346, 21.0227
3347, -18.4318
3348, -21.6136
3349, 40.2045
3350, 0
3351, -9.70455
3352, 6.61364
3353, -14.8182
3354, -2.34091
3355, 17.9091
3356, 5.95455
3357, -0.318182
3358, -21.4318
3359, -0.113636
3360, 10.2222
3361, -2.06818
3362, 12.9318
3363, -5.90909
3364, -18
3365, -11.25
3366, 40.1591
3367, -18.1591
3368, -14.9773
3369, 19.1136
3370, -6.48889
3371, 10.9091
3372, 0.136364
3373, -16.8864
3374, -10.0682
3375, 30.4545
3376, -9.81818
3377, -9
3378, 22.9091
3379, -18.8182
3380, -8.46667
3381, 12.1818
3382, -18.8409
3383, 30.8409
3384, -5.27273
3385, -24.8864
3386, 15.6591
3387, 8.97727
3388, -0.0454545
3389, -2.86364
3390, 7.82222
3391, -5.86364
3392, -14.9545
3393, 15.9773
3394, -7.93182
3395, 5.43182
3396, -2.31818
3397, 4.34091
3398, -11.2955
3399, -2.93182
3400, 20.8889
3401, -16.1136
3402, -1.97727
3403, 5.86364
3404, 18.8864
3405, -16.5455
3406, -18.7727
3407, 14.1591
3408, -0.681818
3409, 5.34091
3410, 15.6
3411, -33.1136
3412, 8.31818
3413, 21.2955
3414, -19.8409
3415, -1.84091
3416, 8.29545
3417, -15.2045
3418, 13.0455
3419, 11.6364
3420, -17.0667
3421, 10.3636
3422, -6.52273
3423, -4.52273
3424, 11.8409
3425, -4.34091
3426, 0.954545
3427, -7.15909
3428, -2.20455
3429, 10.6591
3430, 6.86667
3431, -5.93182
3432, -17.2273
3433, 2.27273
3434, 23.8182
3435, -10.1136
3436, -7.93182
3437, 8.25
3438, 1.54545
3439, -11.2273
3440, 6.35556
3441, 0.636364
3442, -1.09091
3443, -4.86364
3444, -2.27273
3445, 17.5909
3446, -13.4545
3447, -4.38636
3448, 10.2955
3449, -11.2045
3450, 0.577778
3451, 18.4773
3452, -13.1818
3453, 4.13636
3454, -4.18182
3455, -4.97727
3456, 9.43182
3457, -2.75
3458, 11.5
3459, -12.7273
3460, -3.73333
3461, 5.54545
3462, 1.22727
3463, 3.61364
3464, -3.75
3465, -4.79545
3466, 1.38636
3467, -0.704545
3468, 8.13636
3469, -4.09091
3470, 2.46667
3471, 1.27273
3472, -6.31818
3473, -3.84091
3474, 0.295455
3475, 2.59091
3476, 3.36364
3477, 6.63636
3478, -1.36364
3479, -5.15909
3480, -1.24444
3481, -7.06818
3482, 4.20455
3483, 2.88636
3484, -0.295455
3485, -0.113636
3486, 4.47727
3487, 0.272727
3488, 0.386364
3489, -4.18182
3490, -2.06667
3491, 3.25
3492, -1.04545
3493, -4.52273
3494, -0.727273
3495, 6.59091
3496, 5.52273
3497, 0.204545
3498, -7.06818
3499, -3.06818
3500, -6.33333
3501, 4.02273
3502, 2.77273
3503, 4
3504, 1.68182
3505, 2.31818
3506, -0.409091
3507, -6.72727
3508, -1.29545
3509, 2.45455
3510, -2.13333
3511, 2.68182
3512, 2.84091
3513, 3.13636
3514, -5.88636
3515, 0.409091
3516, -3.25
3517, -1.15909
3518, 4.04545
3519, -3.52273
3520, 3.55556
3521, 0.0227273
3522, 0.818182
3523, 4.59091
3524, 0.409091
3525, -7.95455
3526, -2.79545
3527, 3.18182
3528, 5.13636
3529, 0.454545
3530, 0.0666667
3531, -2.75
3532, -5.25
3533, 1.81818
3534, 2.77273
3535, -0.159091
3536, -1.95455
3537, 3.43182
3538, 0.818182
3539, -0.863636
3540, -6.86667
3541, 3.22727
3542, -1.15909
3543, 4.11364
3544, 5.18182
3545, -2.79545
3546, -2.36364
3547, -4.93182
3548, 1.11364
3549, 0.340909
3550, 0.955556
3551, 5.54545
3552, 0.295455
3553, -5.09091
3554, -1.56818
3555, -1.20455
3556, 3.06818
3557, 6.54545
3558, 0.522727
3559, -10.1136
3560, -5.82222
3561, 9.45455
3562, 4.22727
3563, -1.31818
3564, 1
3565, -3.09091
3566, -1.29545
3567, 4.25
3568, -5.63636
3569, -2.54545
3570, -2.66667
3571, 5.47727
3572, 4.02273
3573, 1.54545
3574, -1.63636
3575, -2.22727
3576, 1.38636
3577, 1.86364
3578, -1.79545
3579, -2.75
3580, -0.822222
3581, -1.02273
3582, 4.36364
3583, 2.09091
3584, -1.77273
3585, -2.20455
3586, 0.204545
3587, -2.59091
3588, 3.15909
3589, 5.25
3590, -5.42222
3591, 1.09091
3592, 2.13636
3593, -0.840909
3594, -0.75
3595, -2.22727
3596, -2.04545
3597, 2.45455
3598, 2.97727
3599, -0.795455
3600, -2.26667
3601, -0.0454545
3602, 0.113636
3603, 2.81818
3604, -2
3605, -0.181818
3606, 3.79545
3607, -9.52273
3608, 1.2439
